Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
7940000,0.045755435,2.0926814,0.12891963,0.022917198,6.186045e-05,0.12062013,2.8558105e-05,999.0,17.500001281499863,17.500001281499863,1.0
7950000,0.06968647,2.1158903,None,None,None,None,None,999.0,9.157895325045837,9.157895325045837,1.0
7960000,0.09435712,2.181274,0.16969624,0.027090754,6.123549e-05,0.120411806,2.8370621e-05,None,7.250001434236765,7.250001434236765,1.0
7970000,0.049410872,1.6841961,None,None,None,None,None,999.0,13.000001817941666,13.000001817941666,1.0
7980000,0.04119865,1.8726318,0.074178725,0.03074787,6.061051e-05,0.12020349,2.8183127e-05,999.0,13.185187016372327,13.185187016372327,1.0
7990000,0.058038965,2.0867817,None,None,None,None,None,None,None,None,1.0
8000000,0.029885935,1.7852114,None,None,None,None,None,999.0,19.000002801418304,19.000002801418304,1.0
8010000,0.07432676,2.0239787,0.097433574,0.025501262,5.9966125e-05,0.119988665,2.7989814e-05,999.0,11.518519829820704,11.518519829820704,1.0
8020000,0.08797567,2.1499403,None,None,None,None,None,None,None,None,1.0
8030000,0.07609881,1.7763675,0.16501565,0.02555931,5.9340433e-05,0.119780116,2.7802103e-05,999.0,12.000000993410746,12.000000993410746,1.0
8040000,0.061086237,2.2555768,None,None,None,None,None,999.0,9.84000122666359,9.84000122666359,1.0
8050000,0.062295523,2.305177,0.12371955,0.022299549,5.8715483e-05,0.1195718,2.761462e-05,None,None,None,1.0
8060000,0.045815058,2.2205148,None,None,None,None,None,999.0,13.083334979911646,13.083334979911646,1.0
8070000,0.07003726,2.2612958,0.10218684,0.02714313,5.8090525e-05,0.11936347,2.742713e-05,None,10.000001275911927,10.000001275911927,1.0
8080000,0.06973517,2.1697433,None,None,None,None,None,999.0,16.000001907348633,16.000001907348633,1.0
8090000,0.09870727,1.9716774,0.12186266,0.0215587,5.744612e-05,0.11914869,2.7233813e-05,999.0,11.736843684786244,11.736843684786244,1.0
8100000,0.06575987,2.052499,None,None,None,None,None,None,11.12500175461173,11.12500175461173,1.0
8110000,0.030442564,1.536863,0.084644,0.02388488,5.6820452e-05,0.11894014,2.7046104e-05,999.0,4.500001013278961,4.500001013278961,1.0
8120000,0.041773837,1.5687456,None,None,None,None,None,999.0,6.000000826738499,6.000000826738499,1.0
8130000,0.020418677,2.1073644,0.1002778,0.026712548,5.619549e-05,0.11873182,2.6858621e-05,None,None,None,1.0
8140000,0.0368995,1.6957208,None,None,None,None,None,999.0,14.000002145767212,14.000002145767212,1.0
8150000,0.04350343,2.1195962,0.083207704,0.021610495,5.557052e-05,0.118523486,2.6671129e-05,999.0,7.796297290810832,7.796297290810832,1.0
8160000,0.054677892,2.113653,None,None,None,None,None,None,None,None,1.0
8170000,0.047960535,1.8454669,0.11705359,0.028538998,5.4926128e-05,0.11830867,2.647782e-05,999.0,16.66666877269745,16.66666877269745,1.0
8180000,0.044898234,2.0070531,None,None,None,None,None,999.0,12.220002026557923,12.220002026557923,1.0
8190000,0.015481692,1.8191773,0.09118458,0.024597598,5.430045e-05,0.11810012,2.6290103e-05,None,None,None,1.0
8200000,0.03251007,1.4761727,None,None,None,None,None,999.0,7.3333349625269575,7.3333349625269575,1.0
8210000,0.05106873,1.9434239,None,None,None,None,None,None,5.125000845640898,5.125000845640898,1.0
8220000,0.040360235,1.9244561,0.123354405,0.024286924,5.367548e-05,0.117891796,2.610262e-05,999.0,15.000000804662704,15.000000804662704,1.0
8230000,0.05279964,1.9376757,None,None,None,None,None,999.0,13.421054742838207,13.421054742838207,1.0
8240000,0.07103843,2.2622662,0.09310276,0.021435983,5.3050524e-05,0.11768348,2.591513e-05,None,10.687502726912498,10.687502726912498,1.0
8250000,0.04114476,1.6494448,None,None,None,None,None,999.0,9.50000150501728,9.50000150501728,1.0
8260000,0.068814725,1.7353272,0.11597767,0.023516912,5.240613e-05,0.11746871,2.5721813e-05,999.0,11.722224682569504,11.722224682569504,1.0
8270000,0.058688,2.2250125,None,None,None,None,None,None,None,None,1.0
8280000,0.066092655,1.9790076,0.15629645,0.026085211,5.1780447e-05,0.117260106,2.5534107e-05,999.0,8.000000596046448,8.000000596046448,1.0
8290000,0.08065919,2.0535765,None,None,None,None,None,999.0,8.796297606494692,8.796297606494692,1.0
8300000,0.037741706,2.1625686,0.16278268,0.025979487,5.1155475e-05,0.11705179,2.5346619e-05,None,None,None,1.0
8310000,0.068661205,1.547006,None,None,None,None,None,999.0,13.000001947085062,13.000001947085062,1.0
8320000,0.059671544,2.0103579,0.09079612,0.02303039,5.053053e-05,0.11684349,2.5159128e-05,999.0,10.020001196861267,10.020001196861267,1.0
8330000,0.04523771,1.6540425,None,None,None,None,None,None,None,None,1.0
8340000,0.03649176,1.5884365,0.11605755,0.029969295,4.9886123e-05,0.116628684,2.4965819e-05,999.0,16.4166694059968,16.4166694059968,1.0
8350000,0.056684516,2.1216698,None,None,None,None,None,None,8.250001577660441,8.250001577660441,1.0
8360000,0.061168727,1.936321,0.16526888,0.021655602,4.9260445e-05,0.11642014,2.4778106e-05,999.0,9.000000357627869,9.000000357627869,1.0
8370000,0.044257343,1.9229074,None,None,None,None,None,999.0,11.421054399327227,11.421054399327227,1.0
8380000,0.052149035,2.210167,0.13240714,0.022349995,4.8635495e-05,0.116211794,2.4590623e-05,None,8.062500558793545,8.062500558793545,1.0
8390000,0.035521057,1.9402457,None,None,None,None,None,999.0,9.99999988079071,9.99999988079071,1.0
8400000,0.060220998,1.8476454,0.105787076,0.026330834,4.8010526e-05,0.1160035,2.4403125e-05,999.0,9.814816297204406,9.814816297204406,1.0
8410000,0.038683712,2.024718,None,None,None,None,None,None,None,None,1.0
8420000,0.049708035,1.7408136,None,None,None,None,None,999.0,11.00000175833702,11.00000175833702,1.0
8430000,0.06505482,2.097275,0.113506265,0.025177946,4.736613e-05,0.115788676,2.4209816e-05,999.0,9.777779304318958,9.777779304318958,1.0
8440000,0.070689864,2.0580885,None,None,None,None,None,None,None,None,1.0
8450000,0.05810502,1.5876819,0.12757967,0.021426482,4.6740442e-05,0.11558012,2.4022103e-05,999.0,16.16666841506958,16.16666841506958,1.0
8460000,0.044796415,1.877033,None,None,None,None,None,999.0,11.480001459121704,11.480001459121704,1.0
8470000,0.054024085,1.9323132,0.11543358,0.023602497,4.6115478e-05,0.1153718,2.383462e-05,None,None,None,1.0
8480000,0.041519947,1.7404072,None,None,None,None,None,999.0,11.250001144905886,11.250001144905886,1.0
8490000,0.04891793,2.2240849,0.082889766,0.025426378,4.5490528e-05,0.115163475,2.3647131e-05,None,7.718751771375537,7.718751771375537,1.0
8500000,0.048909727,1.902223,None,None,None,None,None,999.0,13.000001847743988,13.000001847743988,1.0
8510000,0.029945914,2.2099369,0.1577031,0.02281359,4.484613e-05,0.11494868,2.3453811e-05,999.0,13.5789485950219,13.5789485950219,1.0
8520000,0.045694243,2.2647781,None,None,None,None,None,None,1.3750003688037395,1.3750003688037395,1.0
8530000,0.051802095,1.911893,0.16421445,0.027150946,4.4220444e-05,0.11474011,2.3266106e-05,999.0,4.000000834465027,4.000000834465027,1.0
8540000,0.056496527,2.0022464,None,None,None,None,None,999.0,9.79629754026731,9.79629754026731,1.0
8550000,0.03319231,2.1296422,0.1500501,0.02298478,4.3595475e-05,0.11453182,2.3078619e-05,None,None,None,1.0
8560000,0.03277106,1.603187,None,None,None,None,None,999.0,11.500002086162567,11.500002086162567,1.0
8570000,0.05715484,1.7730627,0.07207607,0.025823547,4.2970525e-05,0.1143235,2.2891129e-05,999.0,8.000000973542532,8.000000973542532,1.0
8580000,0.04572757,2.0228343,None,None,None,None,None,None,None,None,1.0
8590000,0.03812673,1.619566,0.16439305,0.023909511,4.2326126e-05,0.114108674,2.2697815e-05,999.0,12.33333463470141,12.33333463470141,1.0
8600000,0.053991128,1.8951489,None,None,None,None,None,999.0,10.540001468062401,10.540001468062401,1.0
8610000,0.0522106,1.710611,0.11073431,0.027591014,4.170044e-05,0.11390012,2.2510105e-05,None,None,None,1.0
